track_id,track_name,artist_name,release_year,popularity,danceability,energy,tempo,duration_ms,streams
T102496,Dream Forever,Harry Styles,1997,51,0.239,0.86,153.99,298530,393390774
T102497,Dream Sound,Bad Bunny,1999,57,0.757,0.247,163.2,136739,63878085
T102498,Fire Paradise,The Weeknd,1999,83,0.329,0.943,170.66,171074,59673641
T102499,Moon High,Doja Cat,1995,90,0.224,0.279,139.8,255399,186835309
T102500,Moon Story,Harry Styles,2002,39,0.538,0.815,81.12,123338,245967448
T102501,Love Tonight,Harry Styles,2006,30,0.849,0.604,151.02,251867,470556091
T102502,Dream High,Imagine Dragons,2018,69,0.313,0.536,61.87,202109,437259888
T102503,Dance Alive,Harry Styles,1998,22,0.21,0.419,73.59,197871,106636393
T102504,Heart Paradise,Travis Scott,2007,10,0.282,0.856,63.55,176603,175059065
T102505,Moon Paradise,Imagine Dragons,2017,74,0.473,0.356,76.25,292845,87351417
T102506,Dance Paradise,Imagine Dragons,2009,42,0.635,0.763,150.24,199807,204848559
T102507,Love Forever,Taylor Swift,2005,47,0.345,0.548,166.26,168129,32186230
T102508,Light Alone,Olivia Rodrigo,2004,34,0.801,0.979,93.46,195978,399300748
T102509,Dance Rhythm,Ariana Grande,1997,35,0.765,0.677,74.3,244559,479715911
T102510,Fire Tonight,Doja Cat,2016,86,0.722,0.281,92.76,285898,363970686
T102511,Dance Again,Post Malone,2008,68,0.566,0.527,137.65,247234,102377209
T102512,Light Tonight,Ariana Grande,2010,42,0.474,0.252,102.02,224374,53266047
T102513,Night Tonight,Taylor Swift,2004,50,0.482,0.423,175.34,239081,102337087
T102514,Shadow Paradise,Bad Bunny,2023,39,0.577,0.468,75.72,233308,283962371
T102515,Light Rhythm,Olivia Rodrigo,2004,66,0.258,0.865,178.84,276868,86155248
T102516,Moon Forever,Travis Scott,2006,58,0.712,0.854,61.49,293659,356771818
T102517,Light Rhythm,Drake,2003,57,0.464,0.209,114.2,182878,410867692
T102518,Moon Forever,Olivia Rodrigo,1995,81,0.369,0.615,90.22,286220,236894946
T102519,Night Again,Ed Sheeran,1999,58,0.409,0.374,127.95,281944,373723681
T102520,Dance Alive,Taylor Swift,2014,56,0.335,0.45,71.59,277047,28683471
T102521,Night Tonight,Billie Eilish,2002,65,0.876,0.217,165.1,288891,314674866
T102522,Shadow Sound,Ed Sheeran,2005,74,0.327,0.785,76.38,195891,61563326
T102523,Shadow Tonight,Imagine Dragons,2006,21,0.862,0.941,130.49,270165,361737323
T102524,Night Sound,Kendrick Lamar,1995,78,0.629,0.371,64.0,235240,74119989
T102525,Fire Alive,Dua Lipa,2019,97,0.851,0.467,97.32,280436,464693849
T102526,Dream High,Olivia Rodrigo,2016,15,0.556,0.361,77.97,146662,390130962
T102527,Heart Paradise,Billie Eilish,2014,98,0.896,0.925,177.34,263158,321805497
T102528,Heart Paradise,The Weeknd,2022,74,0.359,0.207,61.44,295005,352605484
T102529,Fire High,Ariana Grande,2019,34,0.616,0.655,102.29,315910,351061983
T102530,Shadow Alone,Post Malone,2005,10,0.294,0.879,96.33,159640,162216883
T102531,Love High,The Weeknd,1999,41,0.535,0.345,138.88,301377,317776976
T102532,Night Rhythm,Post Malone,2009,12,0.627,0.66,66.77,290759,408943045
T102533,Night Tonight,Ed Sheeran,1999,58,0.654,0.24,157.27,152369,374546593
T102534,Love Paradise,Billie Eilish,2006,28,0.474,0.835,115.98,189694,249089235
T102535,Heart Alone,Ed Sheeran,1999,69,0.257,0.414,114.33,219258,152617748
T102536,Dream High,Olivia Rodrigo,2011,38,0.691,0.971,87.21,199968,71043620
T102537,Heart Story,The Weeknd,2011,59,0.566,0.919,118.81,199259,63874003
T102538,Dance Forever,Billie Eilish,2018,11,0.303,0.771,103.67,229073,397462978
T102539,Light Sound,Kendrick Lamar,2006,82,0.902,0.588,89.42,273021,386747619
T102540,Heart Again,Taylor Swift,2018,65,0.917,0.798,80.24,159636,78222478
T102541,Moon Alive,Post Malone,2022,26,0.842,0.302,147.4,297760,337311010
T102542,Fire Tonight,Olivia Rodrigo,2009,69,0.833,0.442,77.05,300160,357115506
T102543,Fire Alive,Drake,2009,45,0.274,0.221,80.16,316843,431516611
T102544,Light Alive,Kendrick Lamar,2000,70,0.945,0.703,129.25,283707,343598716
T102545,Fire Alone,Imagine Dragons,2006,26,0.5,0.828,87.13,213863,22692040
T102546,Moon Rhythm,Travis Scott,2021,58,0.322,0.938,115.13,164603,146937319
T102547,Night Paradise,Drake,2023,85,0.809,0.735,126.35,235796,405863523
T102548,Sky Story,Bad Bunny,2014,69,0.369,0.771,92.93,138180,112813377
T102549,Heart Sound,Taylor Swift,2012,29,0.595,0.898,101.23,190821,227613419
T102550,Light Sound,Bad Bunny,2008,59,0.296,0.93,85.22,291235,272678901
T102551,Night Forever,Taylor Swift,1996,12,0.556,0.583,115.25,293422,443671527
T102552,Dance Sound,Billie Eilish,2003,52,0.619,0.286,179.09,289369,366091367
T102553,Night Rhythm,Doja Cat,1999,66,0.534,0.564,103.53,138595,74098837
T102554,Night High,Billie Eilish,2014,59,0.252,0.634,138.4,182693,246155189
T102555,Fire Again,Doja Cat,2020,77,0.564,0.693,136.31,220945,201579726
T102556,Dance Forever,Imagine Dragons,2023,90,0.552,0.972,154.38,139612,225298629
T102557,Moon Story,Kendrick Lamar,1995,59,0.396,0.916,145.43,184505,171773516
T102558,Dream Alive,Travis Scott,2017,46,0.891,0.509,61.41,284766,371672168
T102559,Moon High,Olivia Rodrigo,1997,55,0.513,0.288,97.11,256894,221945135
T102560,Fire Alive,Taylor Swift,2000,51,0.848,0.368,164.43,270377,73037088
T102561,Dream Story,Post Malone,1999,24,0.282,0.336,124.75,295477,408904096
T102562,Light High,The Weeknd,2015,42,0.439,0.478,72.51,231857,405465364
T102563,Dream Alive,Doja Cat,2021,89,0.332,0.884,93.14,218013,196314208
T102564,Moon Rhythm,Ariana Grande,1999,20,0.506,0.542,94.01,312454,13844873
T102565,Light Alive,Ed Sheeran,1995,29,0.284,0.642,164.78,143719,275702040
T102566,Shadow Story,Drake,2011,33,0.531,0.34,126.41,177464,196686563
T102567,Dance Story,Kendrick Lamar,2013,73,0.465,0.584,133.0,301189,94879057
T102568,Shadow Story,Bad Bunny,2008,89,0.367,0.881,104.05,254791,100851874
T102569,Shadow Sound,Kendrick Lamar,2006,74,0.682,0.803,67.24,205833,91997528
T102570,Love Story,Travis Scott,2004,97,0.913,0.263,69.03,198462,258853390
T102571,Dance Tonight,The Weeknd,2014,97,0.355,0.872,110.45,181168,119519178
T102572,Dance Forever,Olivia Rodrigo,2015,82,0.734,0.414,81.3,217786,218534839
T102573,Sky Alive,Olivia Rodrigo,2012,95,0.757,0.719,72.51,296501,129163207
T102574,Light Rhythm,Imagine Dragons,2018,85,0.574,0.314,91.47,303403,151873811
T102575,Moon Rhythm,Post Malone,2021,26,0.873,0.726,149.05,287210,76863189
T102576,Sky Forever,Harry Styles,2005,98,0.925,0.228,68.76,246384,470925363
T102577,Dream Tonight,Imagine Dragons,1996,70,0.472,0.669,113.79,281903,94853210
T102578,Shadow Forever,Travis Scott,2019,24,0.688,0.704,159.13,168533,342042340
T102579,Moon Alone,Drake,2012,60,0.697,0.391,92.15,312457,323273145
T102580,Sky Tonight,Olivia Rodrigo,2023,36,0.503,0.931,96.22,216755,279153422
T102581,Moon Forever,Doja Cat,2019,95,0.438,0.236,166.1,208738,154606911
T102582,Fire Paradise,Travis Scott,2001,83,0.9,0.896,138.0,261187,342332456
T102583,Night Story,Dua Lipa,2018,70,0.792,0.498,155.73,141522,450664911
T102584,Dance Forever,Olivia Rodrigo,2009,67,0.286,0.757,94.7,312232,443198573
T102585,Moon Alone,Drake,2005,40,0.29,0.708,179.61,129968,291754657
T102586,Shadow Story,The Weeknd,2012,21,0.892,0.331,76.91,173808,285900584
T102587,Sky Alone,Dua Lipa,2017,55,0.261,0.449,175.43,238265,176062658
T102588,Shadow High,The Weeknd,2006,40,0.716,0.613,168.25,142681,422580710
T102589,Love Forever,Post Malone,2000,41,0.37,0.86,126.23,139251,447914380
T102590,Sky Story,Bad Bunny,2014,41,0.226,0.945,130.24,156317,169675597
T102591,Light Sound,Doja Cat,2017,62,0.245,0.216,153.01,175679,110527981
T102592,Night Rhythm,Post Malone,2007,70,0.48,0.475,96.81,288616,96632829
T102593,Fire Sound,Ariana Grande,2014,55,0.258,0.721,123.3,311685,44411659
T102594,Night Sound,Kendrick Lamar,2010,94,0.647,0.612,168.29,300402,29469793
T102595,Dance Story,Billie Eilish,2012,83,0.685,0.936,68.19,276262,119814797
T102596,Light Tonight,Imagine Dragons,2004,89,0.48,0.213,168.66,187290,98759235
T102597,Night Rhythm,Post Malone,2022,16,0.757,0.541,147.45,242383,235023868
T102598,Fire Paradise,Travis Scott,2017,13,0.568,0.722,152.38,259310,278129292
T102599,Love Tonight,Doja Cat,2002,61,0.523,0.37,67.77,259087,474590090
T102600,Light Alone,Olivia Rodrigo,2012,98,0.505,0.766,82.53,295715,72498418
T102601,Dream Story,Dua Lipa,2015,40,0.523,0.263,171.03,306550,212453821
T102602,Moon Alone,Ed Sheeran,1995,84,0.926,0.552,74.89,192033,324036837
T102603,Light Story,The Weeknd,2017,93,0.711,0.727,135.74,319142,409784513
T102604,Sky Alive,Taylor Swift,2002,45,0.436,0.408,153.92,275863,228247271
T102605,Light Sound,Doja Cat,2023,63,0.75,0.258,87.75,172091,338386982
T102606,Fire Forever,Travis Scott,2000,63,0.448,0.946,143.85,133734,65230978
T102607,Shadow Alive,Bad Bunny,1999,26,0.294,0.913,67.87,174917,478710672
T102608,Light Forever,Billie Eilish,2009,84,0.557,0.923,119.85,172028,465631454
T102609,Heart Tonight,Imagine Dragons,2016,39,0.763,0.963,100.13,299208,73405119
T102610,Shadow Alone,Billie Eilish,2009,31,0.483,0.344,137.49,145812,255963983
T102611,Shadow Alone,Drake,1996,52,0.852,0.323,166.68,151882,269894891
T102612,Dream Paradise,Taylor Swift,1995,36,0.49,0.227,75.06,153775,475357259
T102613,Heart Forever,Dua Lipa,2017,46,0.462,0.896,114.04,255901,480883833
T102614,Love Rhythm,Drake,2017,55,0.949,0.787,110.78,290304,405542883
T102615,Fire Tonight,Post Malone,2020,44,0.562,0.694,98.86,146714,15416140
T102616,Light Rhythm,Bad Bunny,2005,13,0.804,0.924,117.62,214522,425693235
T102617,Light Alone,Taylor Swift,2004,89,0.804,0.649,165.69,285999,478760570
T102618,Dream Again,Bad Bunny,2012,89,0.895,0.301,176.84,308789,227163679
T102619,Love Forever,Bad Bunny,2012,94,0.264,0.338,60.34,136362,150628372
T102620,Moon Tonight,The Weeknd,2011,35,0.403,0.303,148.68,154054,453078082
T102621,Sky Sound,The Weeknd,2020,28,0.776,0.44,133.81,210479,108121614
T102622,Sky High,Imagine Dragons,2002,90,0.622,0.496,179.34,247804,301587450
T102623,Moon Again,Billie Eilish,2009,54,0.62,0.822,70.79,124920,189367873
T102624,Shadow Alone,Ariana Grande,2002,35,0.325,0.349,157.36,265964,168233246
T102625,Sky Story,Ed Sheeran,2011,31,0.411,0.766,172.07,221420,151352401
T102626,Fire Alone,Harry Styles,2006,67,0.591,0.583,169.45,268750,188595495
T102627,Night Forever,Imagine Dragons,2021,72,0.408,0.98,127.27,287816,70337308
T102628,Dance High,Ariana Grande,2002,37,0.358,0.806,99.31,298861,345961446
T102629,Dance Sound,The Weeknd,2019,74,0.266,0.956,136.79,208310,271087323
T102630,Fire Sound,Ed Sheeran,2008,53,0.317,0.467,96.73,316781,297564413
T102631,Night Sound,Ed Sheeran,1998,52,0.777,0.296,109.47,132323,148551885
T102632,Dance Alone,Olivia Rodrigo,1995,46,0.739,0.595,113.49,181741,340453616
T102633,Heart Sound,Drake,1995,75,0.234,0.297,96.23,123834,141611131
T102634,Love Tonight,Olivia Rodrigo,2013,26,0.352,0.584,101.02,253501,141392956
T102635,Sky Alive,Taylor Swift,2010,49,0.62,0.411,60.88,199725,247109608
T102636,Love Rhythm,Kendrick Lamar,2008,47,0.442,0.583,95.65,306791,355491954
T102637,Dream Again,Ariana Grande,2015,94,0.817,0.941,116.68,297830,10288370
T102638,Love Paradise,Taylor Swift,2010,70,0.789,0.425,80.76,178036,241778064
T102639,Shadow Again,Post Malone,1999,18,0.869,0.975,156.67,147605,488521978
T102640,Moon Again,Dua Lipa,2003,86,0.622,0.379,124.52,233054,399341843
T102641,Night Story,Ariana Grande,2020,84,0.464,0.362,155.27,181758,136871497
T102642,Shadow Story,Bad Bunny,2022,70,0.655,0.625,75.37,243637,39469069
T102643,Night Sound,Imagine Dragons,1996,89,0.267,0.857,158.46,205544,277580782
T102644,Shadow Tonight,Olivia Rodrigo,2012,25,0.207,0.785,174.99,125553,341508843
T102645,Fire Forever,Billie Eilish,2000,11,0.213,0.764,102.29,195834,399141594
T102646,Fire Story,Olivia Rodrigo,2003,81,0.506,0.42,94.07,263536,400751471
T102647,Sky Sound,Billie Eilish,1995,52,0.371,0.218,137.62,219869,447810705
T102648,Heart High,Harry Styles,2003,51,0.318,0.326,136.31,237804,60898187
T102649,Dream Alive,Bad Bunny,2019,86,0.661,0.473,73.5,128500,86958082
T102650,Love Sound,Billie Eilish,2010,66,0.946,0.958,171.21,144729,235940411
T102651,Moon Tonight,Taylor Swift,2007,90,0.333,0.917,117.49,276614,247026186
T102652,Light Alone,Kendrick Lamar,2003,97,0.61,0.357,151.73,216239,96693276
T102653,Love High,Harry Styles,2015,76,0.29,0.766,103.12,252235,138289376
T102654,Dance Story,The Weeknd,2007,39,0.901,0.652,91.38,171968,411560898
T102655,Dance Again,Billie Eilish,2003,22,0.419,0.239,73.35,177728,495451725
T102656,Sky Tonight,Doja Cat,2005,28,0.859,0.49,92.94,230215,123553683
T102657,Night Story,Kendrick Lamar,1998,16,0.412,0.579,179.21,171947,157710382
T102658,Night Alive,Doja Cat,1996,18,0.805,0.721,138.96,214831,128920821
T102659,Fire Alone,Kendrick Lamar,2023,92,0.357,0.43,156.33,219360,230826639
T102660,Sky Rhythm,Olivia Rodrigo,2000,63,0.42,0.928,175.02,162691,189671634
T102661,Sky High,Post Malone,2008,95,0.344,0.552,69.48,131634,121796410
T102662,Shadow Alive,Billie Eilish,1998,91,0.398,0.394,79.76,135719,192051333
T102663,Dream Sound,Doja Cat,2000,70,0.826,0.447,171.36,129861,342247067
T102664,Fire Paradise,Dua Lipa,2013,96,0.679,0.786,127.75,246907,229555707
T102665,Heart Story,Doja Cat,2000,11,0.504,0.699,136.18,254846,332864545
T102666,Light Story,The Weeknd,1996,59,0.929,0.779,111.32,121459,491533805
T102667,Love Forever,Ed Sheeran,2012,84,0.549,0.428,157.73,314382,359728829
T102668,Dream Story,Dua Lipa,2007,40,0.927,0.455,122.07,226437,124728090
T102669,Moon Sound,The Weeknd,2003,42,0.347,0.509,159.14,120005,126104999
T102670,Dream Rhythm,Drake,2017,87,0.878,0.347,179.06,248804,128113856
T102671,Dream Again,Drake,2013,89,0.21,0.739,137.61,192474,451680645
T102672,Light Story,Bad Bunny,2007,20,0.609,0.457,123.46,128109,284692863
T102673,Heart Story,Drake,2005,42,0.517,0.454,103.82,123829,148680306
T102674,Dance High,Dua Lipa,1995,16,0.594,0.41,83.36,134148,239219347
T102675,Sky Alone,Doja Cat,2018,40,0.615,0.553,138.8,305574,226314601
T102676,Shadow Paradise,Post Malone,2016,57,0.492,0.802,67.52,289360,379984023
T102677,Shadow Paradise,Imagine Dragons,2001,56,0.949,0.852,174.75,274326,439576487
T102678,Shadow Sound,The Weeknd,2019,87,0.932,0.828,137.71,309032,101813178
T102679,Fire Sound,Olivia Rodrigo,2015,62,0.921,0.685,175.12,129077,214971452
T102680,Light High,Post Malone,2009,89,0.934,0.419,92.67,220374,391673991
T102681,Shadow Tonight,Kendrick Lamar,1995,28,0.795,0.773,173.58,290790,83166235
T102682,Moon Forever,Drake,2006,90,0.941,0.231,133.46,218464,190649748
T102683,Dream Paradise,The Weeknd,2020,99,0.869,0.823,157.23,162177,146664863
T102684,Dance Tonight,Dua Lipa,2001,15,0.512,0.809,81.47,136551,371530511
T102685,Dance Again,Ariana Grande,2009,58,0.789,0.723,120.01,222216,233326255
T102686,Fire Alive,Travis Scott,2015,82,0.884,0.276,128.28,237290,401963500
T102687,Dance High,Dua Lipa,2013,59,0.734,0.978,107.14,124439,188383024
T102688,Night Forever,Ed Sheeran,2022,90,0.517,0.79,90.39,206027,432158392
T102689,Dance Sound,Bad Bunny,2023,21,0.249,0.773,168.57,195281,293613341
T102690,Night Rhythm,Ariana Grande,2019,32,0.807,0.25,70.21,235137,200679050
T102691,Light Sound,Taylor Swift,1995,63,0.915,0.511,78.48,288509,147223912
T102692,Light Again,The Weeknd,2011,78,0.472,0.267,98.46,304251,423261975
T102693,Dream Sound,Drake,2011,68,0.314,0.482,170.37,274190,312884074
T102694,Sky Alive,Kendrick Lamar,1997,45,0.445,0.645,127.71,204457,220184754
T102695,Love Again,Dua Lipa,2006,12,0.637,0.886,104.78,199014,258598245
T102696,Shadow Paradise,Bad Bunny,2000,67,0.438,0.421,108.32,181904,114136854
T102697,Love Alone,Dua Lipa,2020,97,0.658,0.686,160.53,204877,16148019
T102698,Shadow Alone,Kendrick Lamar,2005,64,0.925,0.328,63.21,199582,475409022
T102699,Love Rhythm,Travis Scott,1997,66,0.703,0.476,61.36,122664,83066907
T102700,Fire Forever,Imagine Dragons,2002,26,0.472,0.939,65.53,285629,110033609
T102701,Shadow High,Olivia Rodrigo,2008,48,0.902,0.783,116.3,173254,483955846
T102702,Moon Alone,The Weeknd,2008,99,0.624,0.626,129.75,254306,308612184
T102703,Shadow Forever,Kendrick Lamar,2004,77,0.296,0.396,134.94,166274,170655621
T102704,Light Sound,Imagine Dragons,1996,64,0.574,0.496,147.74,300542,21966529
T102705,Sky Tonight,Post Malone,2008,54,0.69,0.322,82.77,138561,428882575
T102706,Sky Alone,Taylor Swift,2003,85,0.829,0.476,91.47,249242,69035205
T102707,Sky Alone,Ariana Grande,1997,10,0.902,0.317,89.22,294585,28930748
T102708,Night Again,Billie Eilish,2015,30,0.438,0.82,77.9,248830,325914034
T102709,Shadow Alone,Bad Bunny,2020,92,0.317,0.263,89.33,214451,371573154
T102710,Fire Forever,Ed Sheeran,2002,30,0.255,0.348,133.64,228981,50533419
T102711,Love Story,Kendrick Lamar,2010,61,0.754,0.739,103.97,132594,102532439
T102712,Shadow High,Billie Eilish,1996,91,0.796,0.904,152.15,150504,289440954
T102713,Dance Rhythm,Dua Lipa,2000,52,0.507,0.952,124.37,251972,484589290
T102714,Sky Alone,Post Malone,2022,61,0.497,0.852,85.44,244500,221006100
T102715,Sky Alone,Doja Cat,2015,76,0.916,0.365,116.09,291262,442070463
T102716,Dream Alive,Harry Styles,2023,53,0.888,0.423,131.2,153516,232213292
T102717,Night Forever,Bad Bunny,2020,41,0.375,0.879,163.94,306368,281527090
T102718,Love Tonight,Ariana Grande,2019,19,0.786,0.894,160.05,174024,481316940
T102719,Dance Sound,Dua Lipa,2006,73,0.667,0.7,111.18,315522,220130032
T102720,Heart Forever,Ed Sheeran,1999,88,0.316,0.445,137.72,225835,245965647
T102721,Moon Alive,Drake,1996,78,0.468,0.375,95.74,281913,164377636
T102722,Dream Rhythm,Bad Bunny,2010,77,0.333,0.865,135.96,153795,379353561
T102723,Dance Story,Dua Lipa,1999,37,0.421,0.36,169.54,295164,83588793
T102724,Moon Alone,Travis Scott,2009,62,0.661,0.716,134.95,245721,190322655
T102725,Dream Again,Post Malone,2006,60,0.481,0.955,96.45,219444,368458586
T102726,Dream High,The Weeknd,1998,62,0.496,0.75,137.28,234347,121587042
T102727,Sky Forever,Doja Cat,2009,13,0.605,0.401,168.33,299021,183669635
T102728,Dance High,Travis Scott,2005,88,0.265,0.42,76.45,226733,371128348
T102729,Light High,Ariana Grande,2010,26,0.754,0.272,117.89,215369,473239006
T102730,Dance Rhythm,The Weeknd,2017,76,0.501,0.735,98.53,141209,306817401
T102731,Love Forever,Ariana Grande,2000,83,0.56,0.604,88.98,124553,471546035
T102732,Shadow Alive,Billie Eilish,2008,56,0.931,0.361,107.55,229028,163629487
T102733,Light Again,The Weeknd,2012,65,0.458,0.378,107.28,150714,235678882
T102734,Heart Rhythm,Bad Bunny,2006,32,0.686,0.207,85.25,266513,100157086
T102735,Dream Again,Billie Eilish,2021,27,0.494,0.963,108.44,170906,246882805
T102736,Dance Rhythm,Olivia Rodrigo,2005,10,0.871,0.846,136.05,143376,309503695
T102737,Moon Forever,Billie Eilish,2007,44,0.835,0.507,63.09,154378,168851877
T102738,Shadow High,The Weeknd,2015,73,0.381,0.938,178.71,222743,141601408
T102739,Light Tonight,Ed Sheeran,2017,67,0.719,0.728,95.51,133650,231614620
T102740,Shadow Story,Post Malone,2005,68,0.249,0.786,134.84,249259,280856995
T102741,Fire Tonight,The Weeknd,2017,10,0.922,0.73,94.03,178831,4620928
T102742,Heart Sound,Olivia Rodrigo,2010,12,0.462,0.79,107.22,124758,460524190
T102743,Night Paradise,Doja Cat,2009,76,0.824,0.333,125.91,241207,220154902
T102744,Fire Paradise,Harry Styles,2015,46,0.439,0.639,133.42,213306,392358150
T102745,Dance Paradise,Harry Styles,2022,92,0.675,0.863,152.45,266379,208653285
T102746,Heart Rhythm,Drake,2009,38,0.938,0.215,155.0,218549,481700602
T102747,Night Sound,Olivia Rodrigo,2019,98,0.858,0.296,122.24,260541,439262081
T102748,Moon Alone,Imagine Dragons,1998,42,0.32,0.392,69.09,261592,97683619
T102749,Moon Forever,Imagine Dragons,2005,70,0.611,0.43,126.93,299852,290878923
T102750,Dream Story,Imagine Dragons,2013,99,0.461,0.343,117.31,318164,452252002
T102751,Heart Story,Post Malone,2009,13,0.526,0.687,85.85,301781,369714858
T102752,Moon Alive,Post Malone,1998,23,0.451,0.429,61.22,280958,499106199
T102753,Sky Tonight,Kendrick Lamar,2015,42,0.452,0.323,97.92,237020,372649953
T102754,Moon Again,Harry Styles,2007,31,0.607,0.907,91.14,194032,78407257
T102755,Dream Tonight,Ed Sheeran,2016,57,0.344,0.742,117.95,229418,320365441
T102756,Dream Alive,Harry Styles,2013,12,0.603,0.392,151.39,243286,471674240
T102757,Light Alone,Doja Cat,1996,96,0.409,0.482,112.68,169146,75364088
T102758,Sky Again,Harry Styles,2008,94,0.417,0.778,174.19,181771,255865266
T102759,Heart Alive,Imagine Dragons,2023,32,0.754,0.817,86.56,245232,330464478
T102760,Heart Tonight,Post Malone,1998,77,0.222,0.338,86.51,146613,139347143
T102761,Dance Story,Doja Cat,2010,30,0.486,0.931,132.53,221270,278332262
T102762,Dance Forever,Olivia Rodrigo,2015,52,0.506,0.813,167.55,265156,449689499
T102763,Dance Again,Doja Cat,2014,94,0.564,0.868,140.62,261980,408014272
